Title,Price,Link,Image URL,Description,Reviews
"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","36,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTY1MjEyMDk3OTExMTc0OjE3MTkxNjM2MzM6c3BfYXRmOjMwMDE2NDQ5NjU5NjczMjo6MDo6&url=%2FAcer-Premium-Windows-AL15-41-Display%2Fdp%2FB0CB7S1RTX%2Fref%3Dsr_1_1_sspa%3Fcrid%3D207T28GKBK0UH%26dib%3DeyJ2IjoiMSJ9.aqmte-4DK3ZPhEmA6SegOcj6FIQtDpMB6wY-KEep-9mkgus-CNOLenXuQSLcgepEO9inVFDkGESvVeCFr9GfATe-Rt1TIRyKeYfRbE-xtRH-G6gk1jZWDaNn32MOt_SEDK4T3DAuXkIU2fBFs3WtFEnKLPcgNtnJEBW9J8DBXIZUlbjV7XRIbezpceoTNq9-ibA9IQVyJnO_YU1cJx7_3-u22Mo36wZkk1v6RpcbyVo.Ndtc_xmTVWBq-ICOEbeMIx1l9tZEWwa4ODQMV3t5aYU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1719163633%26sprefix%3Dlaptops%252Caps%252C266%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/71czGb00k5L._SY450_.jpg,"Processor : AMD Ryzen 5 5500U Hexa-Core Mobile Processor with AMD Radeon Graphics.Maximum Power Supply Wattage 45 W; Visibly Stunning: Experience sharp details and crisp colors on the 15.6"" Full HD display, 16:9 aspect ratio, ultra-slim design and narrow bezels.; Internal Specifications: RAM - 16 GB of Dual-channel DDR4, 2 SODIMM sockets; Storage - 512 GB SSD NVMe solid-state drive storage (expandable up to 1TB) to store your files and media; Ports: 1 x USB 3.2 Gen 1 (Type A), 2 x USB 2.0 (Type A), 1 x USB 3.2 Gen 2 (Type C), 1 x DC-in jack; Keyboard: 100-/101-/104-key keyboard with independent numeric keypad, international language support; Chipset Type: Amd B560; Model: Al15-51","It’s good to use; ; I purchased this mainly because of the support for an in-built SATA port. This was the only one available with SATA port and reasonably recent CPU and a reasonable price. On that front, it is great.

However, I wanted to use it with Linux, and on that front I took a huge risk. Luckily, almost everything works fine on Linux. However, suspend to RAM doesn't work. To go into details, the BIOS doesn't support S3 sleep. It only supports S0x sleep, support for which is only beginning to mature in Linux. I am currently forced to use hibernate, which is slower.; Worst display quality , sound quality is also not good , customer care don't pick up the call , customer care don't response on return policy , not value for money; Superior look and light weight
AMD is always better than Intel in overall performance; I bought this laptop about 10 months ago,I have to say the laptop performance is good,great upgrade options, but have note that acer service quality is poor I live in Pune and the have only on service center,no pickup available, I didn't like the customer care as they didn't provide me with the solution,I am disappointed 😞 with the brand after sale service . Literally pathatic.; It's not bad, but not good either. I bought it for 38,990. I was getting the same price for some other acer laptop with intel i5 1155g7 processor and IPS display, but I missed the deal. So, I bought this ☹️.

Pros:
1- Performance is not an issue. Decent performance for most of the tasks.
2- Didn't do gaming, so not sure of that. But for programming, it's good.
3- Good for multitasking.
4- Audio is good. It's not loud, but sufficient and it comes with Nahimic audio (for which you will have to download it's app) which enhances it's audio capabilities. Audio can be optimised for different purpose.
5- Sufficient ports. Also have type C port.
6- It has control center to control fan speed, external keyboard light, manage fan speed, power.
7- Battery is decent and can last 4-5 hours on regular workload. But on heavy workload, it will last around 2-2.5 hours.
8- Lookwise it is good.
9- lifetime windows 11 home.

Cons:
1- Although display is antiglare FHD. It's not IPS, so it looks crisp but average. It's just ok for the purpose of coding or regular tasks where we just want the work to be done. Since viewing angle are bad, so for entertainment, it's good for single person for watching movies but not for multiple people. Display is not good for graphic designer who needs color accuracy.
2- There is no backlit keyboard. So, if you want backlit, connect external keyboard with backlit.
3- Although it has an SSD, I didn't find the boot time to be faster. It is fast but didn't meet my expectations.
4- Graphic card is not dedicated which is just good for normal work. I don't think you will enjoy gaming on it. It can play light games but surely you won't enjoy gaming on such system. And it won't able to play high demanding games.
5- Doesn't have activated ms office. You will have to buy it's keys.

Note:
You can install a separate harddisk (HDD) for storing data. Screws are provided with laptop.

For me, the bottom side became very hot and fans started making noise, when it first arrived and I was installing windows updates on it first used it on my bed, that is without proper ventilation. But with proper air flow, it doesn't heat.

Conclusion:
If you are limited on budget and only want your work to be done and doesn't care much about display quality or back lit keyboard or you aren't a gamer, you can buy it.
And if you already bought it, don't regret your decision. It's a ok laptop for most of the task and will get your work done.

UPDATE:- It hangs in middle, and everything stops working not even power button unless I press it for long time to force shutdown.....all my work was lost and mind you I was not doing a heavy task that it couldn't handle, simple web browsing and it stopped in middle, nothing worked....really frustrated..... Don't know if it was windows 11 issue or due to cheap hardware of this machine,🥹😡; nice laptop for the price paid...got good exchange price also for old laptop.."
"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH","48,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTY1MjEyMDk3OTExMTc0OjE3MTkxNjM2MzM6c3BfYXRmOjMwMDA2NzY2MzM1ODgzMjo6MDo6&url=%2FLenovo-1920x1080-Antiglare-300Nits-82TW001DIH%2Fdp%2FB0CH8D6F4N%2Fref%3Dsr_1_2_sspa%3Fcrid%3D207T28GKBK0UH%26dib%3DeyJ2IjoiMSJ9.aqmte-4DK3ZPhEmA6SegOcj6FIQtDpMB6wY-KEep-9mkgus-CNOLenXuQSLcgepEO9inVFDkGESvVeCFr9GfATe-Rt1TIRyKeYfRbE-xtRH-G6gk1jZWDaNn32MOt_SEDK4T3DAuXkIU2fBFs3WtFEnKLPcgNtnJEBW9J8DBXIZUlbjV7XRIbezpceoTNq9-ibA9IQVyJnO_YU1cJx7_3-u22Mo36wZkk1v6RpcbyVo.Ndtc_xmTVWBq-ICOEbeMIx1l9tZEWwa4ODQMV3t5aYU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1719163633%26sprefix%3Dlaptops%252Caps%252C266%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/61RYoF94M5L._SY450_.jpg,Backlit Keyboard,"Excellent product. Packing and delivery was very nice. Running smoothly without any trouble. Fast, reliable and reasonable cost. Preloaded software are very helpful for setting up the device.; Thinkpad from IBM or now Lenovo always come with a promise of reliability. The design, USB C type compact charger, thin design, light weight, bright screen, great backlit keyboard, privacy protected camera, SSD, with 16GB RAM the config is solid.
The Thinkpad is just great for anyone getting their first laptop for academics or business.
Doesn't have bloatware start up unless you let Lenovo Vantage to load. But otherwise its pretty much just Windows 11 Home and MS Office 2021 Home/Student that pretty much all you need and you could install Linux if you need to. Its perfect!; This laptop is fantastic; Disappointed

I got a used/seal broken device, and it had warranty remaining only 8 month (the warranty was activated from Jan 2024 even though I have purchased it on June 2024). Contacted customer care and didn’t get any support on resolving the issue. They have asked to contact the brand for warranty claims. How could we trust amazon if they aren’t providing brand new device and we need to beg behind the brands to clarify the warranty date issues.; Light weight 1.4kg, brightest display,smooth performance; Very good laptop just little bit expensive; This computer works perfectly If you do normal tasks like watching videos ,creating documents, making an application. But high level tasks like installing multiple IDVs and building apps then you face some performance issuez. The base speed is showing as 1.3Ghz that’s pretty low. But the battery and build quality is really good and sound is average.; Lenovo has given this small beauty it has all the functions that you need in the day to day life Windows 11 Pro pre installed is a definite value ad office 360 is available on a trial but you can very well purchase office 2021 and proceed it is a very cute small and strong machine in terms of multi tasking multiple programs run in the background without any problem"
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","38,990",https://www.amazon.in/Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_3?crid=207T28GKBK0UH&dib=eyJ2IjoiMSJ9.aqmte-4DK3ZPhEmA6SegOcj6FIQtDpMB6wY-KEep-9mkgus-CNOLenXuQSLcgepEO9inVFDkGESvVeCFr9GfATe-Rt1TIRyKeYfRbE-xtRH-G6gk1jZWDaNn32MOt_SEDK4T3DAuXkIU2fBFs3WtFEnKLPcgNtnJEBW9J8DBXIZUlbjV7XRIbezpceoTNq9-ibA9IQVyJnO_YU1cJx7_3-u22Mo36wZkk1v6RpcbyVo.Ndtc_xmTVWBq-ICOEbeMIx1l9tZEWwa4ODQMV3t5aYU&dib_tag=se&keywords=laptops&qid=1719163633&sprefix=laptops%2Caps%2C266&sr=8-3,https://m.media-amazon.com/images/I/71xHNSCyRsL._SX450_.jpg,"Processor: AMD Ryzen 5 5500U | Speed: 2.1GHz (Base) - 4.0GHz (Max) | 6 Cores | 12 Threads; Display: 15.6"" FHD (1920x1080) | TN | 250Nits Brightness | Anti Glare; Graphics: Integrated AMD Radeon Graphics | Memory: 16GB DDR4-3200 | Storage: 512GB SSD; OS and Software: Windows 11 Home | Office Home & Student 2021 | Xbox GamePass Ultimate 3-month subscription; Design: 4 side narrow bezel | 1.79 cm Ultra Thin & 1.61 kg Light || Smart Learning Features : Lenovo Aware | Whisper Voice | Eye Care; Battery Life: 3-Cell 42Wh | Upto 9 Hours |Adaptive Performance with Smart Power | Rapid Charge (Upto 2 Hrs video playback in 15 min); Camera: HD 720p with Privacy Shutter | Fixed Focus | Integrated Dual Array Microphone || Audio: 2x 1.5W HD Stereo Speakers | Dolby Audio | User Facing Speakers for Immersive Experience","Excellent laptop for effective and efficient work at an economical cost. The performance of the battery is good. Although a lot of people have complained about displays, I believe that if you work for longer than eight hours, displays are ideal since they are very eye-protective. Processor, RAM, and intensive data analytics handling and processing are operating.; ; Excellent laptop.; ; It has been a very frustrating issue to register the product's purchase date with Lenovo.
I purchased it on 16/05/2024 and submitted the Amazon invoice, P-slip/warranty but Lenovo is not accepting the date of purchase for warranty purpose. Looks like they are not accepting Amazons documents (Invoice and P-slip/warranty) as proof of purchase date.

Further for every reply or updating to correct the purchase date, I have to go through the entire process of submitting address and other details again and again.
Very frustrating.; Value for money super product battery is super and fast charging; Speaker is bad but performance is good mid range performance laptop; Nice laptop for students,less weight ,Good Battery,Best for coding because of Ryzen 5 processor Not for gaming"
"ASUS Vivobook Go 14 (2023), 14"" (35.56 cm) FHD (1920 x 1080) 16:9, Intel Celeron N4500, Thin and Light Laptop (8GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Black/1.3 Kg), E410KA-EK013W","22,990",https://www.amazon.in/ASUS-Vivobook-35-56-1920-1080/dp/B0CZXM6V2X/ref=sr_1_4?crid=207T28GKBK0UH&dib=eyJ2IjoiMSJ9.aqmte-4DK3ZPhEmA6SegOcj6FIQtDpMB6wY-KEep-9mkgus-CNOLenXuQSLcgepEO9inVFDkGESvVeCFr9GfATe-Rt1TIRyKeYfRbE-xtRH-G6gk1jZWDaNn32MOt_SEDK4T3DAuXkIU2fBFs3WtFEnKLPcgNtnJEBW9J8DBXIZUlbjV7XRIbezpceoTNq9-ibA9IQVyJnO_YU1cJx7_3-u22Mo36wZkk1v6RpcbyVo.Ndtc_xmTVWBq-ICOEbeMIx1l9tZEWwa4ODQMV3t5aYU&dib_tag=se&keywords=laptops&qid=1719163633&sprefix=laptops%2Caps%2C266&sr=8-4,https://m.media-amazon.com/images/I/71mQMASiF7L._SY450_.jpg,"Processor: Intel Celeron N4500 Processor 1.1 GHz (4M Cache, up to 2.8 GHz, 2 cores); Memory & Storage: 8GB On board DDR4 2933MHz RAM | Storage: 256GB M.2 NVMe PCIe 3.0 SSD; Graphics: Intel UHD Graphics; Display: 14-inch (35.56 cms), FHD (1920 x 1080) 16:9 aspect ratio, 200nits, Anti-Glare Plane with 45% NTSC, 78% Screen-To-Body Ratio; Operating System: Pre-loaded Windows 11 Home with lifetime validity","Value for money. Operating smoothly. Nice key board, bright screen, nice finishing. Though a little bit heavy but gives a premium look. Thanks Amazon and thanks ASUS.; ; ; Refresh rate very bad
Display not good because it reflect light display quality too poor 🤬🤬
after using laptop for 1 days then I am appy for return
It's not return my laptop 🤬🤬🤬🤬🤬🤬
I call many time in Amazon costumer care it's don't return my laptop🤬🤬🤬🤬🤬🤬; Love it; Attractive design but processing speed is low; Good product, Best budget laptop for students, battery is almost 2 to 2.5 hr runs , display is good, performance is also good, but backlit keyboard is not provide; Sound quality is good and woking quite Smooth great deal at 23k you can go for it"
"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, Backlit KB,MSO,Thin & Light, Dual speakers (Win 11, Silver, 1.69 kg), fq5330TU","52,490",https://www.amazon.in/HP-i5-1235U-15-6-inch-graphics-speakers/dp/B0CTKHTNWL/ref=sr_1_5?crid=207T28GKBK0UH&dib=eyJ2IjoiMSJ9.aqmte-4DK3ZPhEmA6SegOcj6FIQtDpMB6wY-KEep-9mkgus-CNOLenXuQSLcgepEO9inVFDkGESvVeCFr9GfATe-Rt1TIRyKeYfRbE-xtRH-G6gk1jZWDaNn32MOt_SEDK4T3DAuXkIU2fBFs3WtFEnKLPcgNtnJEBW9J8DBXIZUlbjV7XRIbezpceoTNq9-ibA9IQVyJnO_YU1cJx7_3-u22Mo36wZkk1v6RpcbyVo.Ndtc_xmTVWBq-ICOEbeMIx1l9tZEWwa4ODQMV3t5aYU&dib_tag=se&keywords=laptops&qid=1719163633&sprefix=laptops%2Caps%2C266&sr=8-5,https://m.media-amazon.com/images/I/71svDE-zMXL._SY450_.jpg,"【10-core 12th Gen Intel Core i5-1235U】Unleash your productivity with this high-performing processor. With 12 threads and 12MB L3 cache, it's designed for quick, efficient multitasking.; 【Intel Iris Xe graphics】Experience captivating visuals and high-quality performance with integrated Intel Iris Xe graphics. Perfect for creative work and casual gaming.; 【Enhanced memory and storage】With 16GB DDR4-3200 MHz RAM, and a 512 GB PCIe NVMe M.2 SSD, experience rapid loading and ample storage for all your files.; 【Micro-edge display】Enjoy vibrant colors on the 15.6"" Full HD screen. With a resolution of 1920 x 1080 pixels, it delivers crisp, clear visuals for an immersive viewing experience.; 【Long-lasting battery】Fast charge up to 50% in 45 mins. Stay unplugged longer with the 3-cell, 41 Wh battery and power through your day without the need for constant charging.","Laptop is excellent and easy to handle. Good for personal and office work. Display, Battery, Screen Quality is excellent. I don't see any defect since using from last 1 month from. Everything depends how you handle and use there are too many positive and negative comments. I will always positive about this laptop.; A good product with all features, very good for office works.; compact & easy to use.; This is an Entry Level Laptop for Office and students. Very low battery life, not much durable.
Appearance : ⭐⭐⭐
Portability. : ⭐⭐
Versatile. : ⭐⭐
Battery. : ⭐
Screen. : ⭐⭐; Everything good in this budget. Happy with it.; Battery 🔋 kuch jyada hi khata , hp should improve battery; BATTERY BACKUP IS NOT GOOD (ONLY 2 HOUR); for money"
"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6""(39.62 cms) FHD 144Hz, RTX 3050 4GB Graphics, (8GB RAM /512GB SSD/90WHrs Battery/Windows 11/Office 2021/Black/2.3 kg) FX506HC-HN089WS","59,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTk0MjU3ODg0NTQwMTc0OjE3MTkxNjM2MzM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTI5NjkzNTAzMjo6MDo6&url=%2FASUS-i5-11400H-RTX-3050-Graphics-FX506HC-HN089WS%2Fdp%2FB0B3DMMS9L%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42%253Aamzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42%26crid%3D207T28GKBK0UH%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.JGZ2THxoyu6BWSKefkRQv6JbnKkWvonpIP3R6if-kyBTk0Wva1b9S_2XNGB6n7yBUo_wdb93rWYhYbu_xK7TFQ.M4UXLWERtGN-xZ99Q8Bkup3dJYjQhcZA76IXJCYcLys%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0B3DMMS9L%26pd_rd_r%3Df30f76e2-39eb-46b7-957c-c4be26a7decd%26pd_rd_w%3Dqf8sc%26pd_rd_wg%3DHPDiz%26pf_rd_p%3Dee635213-fee1-408a-be4a-3523feeb9a42%26pf_rd_r%3D0QASMTYF295Q524JBMMC%26qid%3D1719163633%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptops%252Caps%252C266%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/81UWgnVKDBL._SY450_.jpg,"Processor: Intel Core i5-11400H Processor 2.7 GHz (12M Cache, up to 4.5 GHz, 6 Cores) efficient multitasking and improved performance in demanding applications.; Storage: 512GB PCIe 3.0 NVMe M.2 SSD with additional 2x M.2 Slot for SSD Storage expansion | Memory: 8GB (8GB DDR4 SO-DIMM) DDR4 3200 MHz Support Up to 32GB 2x SO-DIMM slots with; Display: 15.6 inch (39.62 cms) FHD (1920 x 1080) 16:9 250nits, 144Hz Refresh Rate, vIPS-level Anti-glare display, Contrast Ratio: 1000:1 with Adaptive-Sync; Graphics: NVIDIA GeForce RTX 3050 4GB GDDR6 VRAM with Up to 1600MHz at 60W (75W with Dynamic Boost); Operating System: Windows 11 Homewith Lifetime Validity | Software Included: Pre-installed Office Home and Student with Lifetime Validity; One month of Game Pass including EA Play and enjoy over 100 high-quality PC games, plus new and upcoming blockbusters on day one like Halo Infinite, Forza Horizon 5, and Age of Empires IV with your new FX506HC-HN089WS.; With new games added. Age of Empires IV, Back 4 Blood, Battlefield V, Forza Horizon 5, Halo Infinite*, Knockout City, Microsoft Flight Simulator, Minecraft PC Bundle, Need for Speed Heat, Psychonauts2, The Sims 4, Titanfall 2, 12 Minutes","Sharing the reviews after 1 month of usage, bought it for 55k in festival sale, working fantastic, please do buy an extra ssd, ram and a laptop stand with it, you will thank me for giving this suggestion as with preloaded 512 gb 150 gb is used up with OS, great experience for the gaming laptop, heating will be there as it's a gaming laptop any body with the heat complain should by a pc, have played rocket league, GOW, GTAV, works very good with the price point. A great choice for look and feel wise. I wish if this series has 17 inch laptops with these same specs.; ; ; Well built, smooth functioning and pleasant looking.... what else one expects from a laptop at this price?; It is the costly item, after making many attempt amazon agree to return. But showing pick up unsuccessful.; Over all the product is awesome good for gaming
Nice display less heating issue but the battery is drain so fast; The screen quality to battery life every thing is perfect 🔥 I've had some low speed problem but I just didn't updated so, the speed is on point too. I use this laptop for coding and gaming. No problem faced till now , running smooth as butter 👌. But 1 time playing valorant it crashed but when I forced restarted it, it was all good again. So, if yr looking for new laptop go for thiss ⚡️ abs value for money 🙌; Performance wise its good for the price point but even when I keep it idle or charging, it heats up a lot in the keyboard area which is good I guess cause you can rest your hand beside the track pad."
"Lenovo IdeaPad Gaming 3 11th Gen Intel Core i5-11320H 15.6"" (39.62cm) FHD IPS 60Hz Gaming Laptop (8GB/512GB SSD/Windows 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.25Kg), 82K101PCIN","46,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTk0MjU3ODg0NTQwMTc0OjE3MTkxNjM2MzM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTI5NjkzNDEzMjo6MTo6&url=%2FLenovo-IdeaPad-i5-11320H-39-62cm-82K101PCIN%2Fdp%2FB0CGV3BPK6%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42%253Aamzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42%26crid%3D207T28GKBK0UH%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.JGZ2THxoyu6BWSKefkRQv6JbnKkWvonpIP3R6if-kyBTk0Wva1b9S_2XNGB6n7yBUo_wdb93rWYhYbu_xK7TFQ.M4UXLWERtGN-xZ99Q8Bkup3dJYjQhcZA76IXJCYcLys%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0CGV3BPK6%26pd_rd_r%3Df30f76e2-39eb-46b7-957c-c4be26a7decd%26pd_rd_w%3Dqf8sc%26pd_rd_wg%3DHPDiz%26pf_rd_p%3Dee635213-fee1-408a-be4a-3523feeb9a42%26pf_rd_r%3D0QASMTYF295Q524JBMMC%26qid%3D1719163633%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptops%252Caps%252C266%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/81nxVWxvJBL._SX679_.jpg,"Processor: Intel Core i5-11320H | Speed: 3.2 GHz (Base) - 4.5 GHz (Max) | 4 Cores | 8 Threads | 8MB Cache; Display: 15.6 Inch FHD (1920x1080) | IPS Technology | Brightness: 250Nits |60Hz Refresh Rate| Anti-glare | 45pct NTSC || Memory: 8GB RAM DDR4-3200 | Storage: 512GB SSD; Graphics: NVIDIA GeForce RTX 2050 4GB GDDR6 Dedicated Graphics || Cooling: 100pct.imporved ventilation rate | 21pct. larger thermal Area | 35pct. higher TDP; Mil. Grade : MIL-STD-810G Qualified Design| Qualified for various Mil. Specification Tests like Low & High Temp (-25 to 63°C for 4 hrs)| Temp Shock (-25 to 63°C one way temp Shock)| Shock (122cm+ Drop Test)| Vibration (4-32Hz over 2 hrs); OS and Pre-Installed Software: Pre-Loaded Windows 11 Home with Lifetime Validity | Xbox GamePass Ultimate 3-month subscription; Audio: 2x 2W HD Stereo Speakers | Nahimic Audio with Surround Sound, Sound Tracker, Night Mode, Sound Sharing & Content Profiles || Camera: HD 720p with E-camera Shutter :Physical kill switch for 100pct. privacy protection | Integrated Dual Array Mic; Keyboard: Full-size White Backlit legendary TrueStrike Keyboard with 100pct. Anti-Ghosting, Anti-Abrasion & Soft-Landing switches | 1.5 mm Key Travel | Large Arrow Keys | 1 piece TrackPad; Battery Life: 45Wh upto 4.5 Hours | Rapid Charge (up to 50pct. in 30 min) || Connectivity : Wifi 6 11ax (2x2) | Bluetooth 5.1 || Ports: 2x USB-A 3.2 Gen 1 | 1x USB-C 3.2 Gen 1 (Data transfer) | 1x 3.5mm Jack | 1X HDMI 2.0 | 1X Ethernet (RJ-45)","I recently purchased the Lenovo IdeaPad Gaming 3 powered by an Intel Core i5-11320H processor, and it has been an absolute delight. This laptop has exceeded my expectations in many ways, making it an excellent choice for both work and leisure.

First and foremost, the performance of this laptop is top-notch. Thanks to the combination of the SSD and ample RAM, it operates smoothly and quickly, handling multiple tasks with ease. Whether it's for gaming, streaming, or working on intensive projects, the IdeaPad Gaming 3 doesn't miss a beat.

The build quality and design are also worth mentioning. It's a well-constructed machine that feels sturdy and reliable, something I can see myself using for the next 5 years without concern. The aesthetics are pleasing, with a design that strikes a nice balance between a gaming and professional look.

While the webcam is just okay, it's certainly adequate for work-related video calls and casual chats. It's not the highlight of this laptop, but it serves its purpose well enough for me to get my work done without any major complaints.

When it comes to value for money, the Lenovo IdeaPad Gaming 3 is a fantastic investment. Considering its performance capabilities, build quality, and the features it offers, the price point is very reasonable. It's a solid choice for anyone looking for a reliable, high-performing laptop that won't break the bank.

The display deserves a special mention as well. It provides clear, vibrant visuals that enhance the gaming experience and make watching videos a pleasure. The color accuracy and brightness levels are impressive, adding to the overall enjoyment of using this laptop.

In conclusion, the Lenovo IdeaPad Gaming 3 with an Intel Core i5-11320H processor is an outstanding laptop that offers great performance, durability, and value. It's a versatile machine that meets the needs of gamers, professionals, and everyday users alike. I'm thoroughly satisfied with my purchase and highly recommend it to anyone in search of a reliable and powerful laptop.; Amazon really provides good deals and it's secure, as authentication is taken care of. So you get real products.
The condition was great no wear and tear to the box.; I was looking for a work and gaming laptop and after too much research I ended up buying this one, Writing this after 2 days of use…This is one of the best gaming machines to buy under this price range & ticks all the boxes. It has core i5 11th gen powered with latest RTX 2050 gfx which is good configuration for entry level gaming laptop.

Pros:
Latest RTX 2050 gfx works smoothly for most games (have been playing CS Go & Valorant)
Screen: This comes with 144Hz refresh rate & works smoothly
Multiple modes which help manage balance between battery & performance
Camera comes with privacy shutter
Sound is decent..comes with pre installed Nahimic audio (good gaming experience with surround sound/audio sharing)

Cons
Camera is HD only..could have given FHD; Laptop is very good; Please don't purchase this laptop. I can received this product 2 days ago and when I have open this laptop I can see that some display issue like all 4 corner of display showing green light and when I had to call the Amazon customer care they told me there is no replacement option for this product and 7 days replacement option available but they don't take this.; The hinges started to make a little bit of noise in the first week of the purchase. One of my friend also own the same model and his laptop makes even more worse noise while opening and closing the hinges .
• Coming to other aspects everything is okay except the battery as it’s a bit week it can only manage to run 1.5 hrs even on low performance mode.
• charging is fast
• gaming experience is good
• Thermals are good
• display is smooth
*CONCLUSION*
Add 5-7 k in your budget and go with some other laptop which has Ms office and a decent battery backup because most of us don’t use laptops for gaming purpose only.; The laptop is a good enough for light gaming. With the RTX 2050 graphics card, it gives a decent gaming performance for both AAA titles and esports. The i5 processor ensures that multitasking and content creation can be done within a budget, can't expect the fastest performance.

Display:
The high-refresh-rate display is super smooth, making the gaming experience and viewing amazing.

Cooling:
Efficient cooling technology prevents overheating during gaming.

Portability:
Reasonably portable for a gaming laptop, making it suitable for LAN parties or desktop replacement.

Price:
Competitively priced, it offers incredible value for gamers.; I am so happy. Because I got a best deals by Amazon and Lenovo IdeaPad Gaming 3. Under 45k. battery is not giving better performance. 3-4 hours maximum. Laptop battery Star 3.5. but overall laptop is awesome 😎👍 with this deal"
